station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
FAPE,2026-06-28 00:12,59.00,57.20,93.74,330.00,5.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 280012Z 33005KT CAVOK 15/14 Q1012 NOSIG,M
FAPE,2026-06-28 01:00,57.20,57.20,100.00,10.00,3.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 280100Z 01003KT 330V030 CAVOK 14/14 Q1011 NOSIG,M
FAPE,2026-06-28 02:00,55.40,55.40,100.00,340.00,3.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAPE 280200Z 34003KT CAVOK 13/13 Q1011 NOSIG,M
FAPE,2026-06-28 03:00,57.20,51.80,82.13,300.00,6.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 280300Z 30006KT CAVOK 14/11 Q1010 NOSIG,M
FAPE,2026-06-28 04:00,55.40,50.00,82.00,280.00,5.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAPE 280400Z 28005KT CAVOK 13/10 Q1010 NOSIG,M
FAPE,2026-06-28 04:20,59.00,51.80,76.99,300.00,4.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 280420Z 30004KT CAVOK 15/11 Q1010 NOSIG,M
FAPE,2026-06-28 05:00,57.20,50.00,76.83,M,2.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 280500Z VRB02KT CAVOK 14/10 Q1010 NOSIG,M
FAPE,2026-06-28 05:54,53.60,50.00,87.56,360.00,3.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FAPE 280554Z 36003KT 330V030 CAVOK 12/10 Q1011 NOSIG,M
FAPE,2026-06-28 06:00,57.20,51.80,82.13,M,1.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 280600Z VRB01KT CAVOK 14/11 Q1011 NOSIG,M
FAPE,2026-06-28 06:46,60.80,55.40,82.38,290.00,3.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 280646Z 29003KT CAVOK 16/13 Q1011 NOSIG,M
FAPE,2026-06-28 07:00,60.80,55.40,82.38,290.00,3.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 280700Z 29003KT CAVOK 16/13 Q1011 NOSIG,M
FAPE,2026-06-28 07:17,66.20,57.20,72.76,M,2.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAPE 280717Z VRB02KT CAVOK 19/14 Q1011 NOSIG,M
FAPE,2026-06-28 07:41,69.80,55.40,60.24,320.00,3.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,FAPE 280741Z 32003KT 280V350 CAVOK 21/13 Q1011 NOSIG,M
FAPE,2026-06-28 08:00,71.60,55.40,56.67,M,2.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,FAPE 280800Z VRB02KT CAVOK 22/13 Q1011 NOSIG,M
FAPE,2026-06-28 09:00,75.20,51.80,44.02,300.00,10.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,FAPE 280900Z 30010KT CAVOK 24/11 Q1011 NOSIG,M
FAPE,2026-06-28 10:00,77.00,51.80,41.46,320.00,10.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,FAPE 281000Z 32010KT CAVOK 25/11 Q1010 NOSIG,M
FAPE,2026-06-28 11:00,77.00,50.00,38.79,310.00,11.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,FAPE 281100Z 31011KT 290V350 CAVOK 25/10 Q1010 NOSIG,M
FAPE,2026-06-28 12:00,75.20,50.00,41.18,280.00,11.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,FAPE 281200Z 28011KT CAVOK 24/10 Q1009 NOSIG,M
FAPE,2026-06-28 13:00,75.20,51.80,44.02,290.00,4.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,FAPE 281300Z 29004KT 240V320 CAVOK 24/11 Q1009 NOSIG,M
FAPE,2026-06-28 14:00,75.20,51.80,44.02,300.00,8.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,FAPE 281400Z 30008KT CAVOK 24/11 Q1010 NOSIG,M
FAPE,2026-06-28 15:00,71.60,51.80,49.67,270.00,7.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,FAPE 281500Z 27007KT CAVOK 22/11 Q1010 NOSIG,M
FAPE,2026-06-28 17:00,64.40,59.00,82.63,M,1.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FAPE 281700Z VRB01KT CAVOK 18/15 Q1010 NOSIG,M
FAPE,2026-06-28 18:00,60.80,59.00,93.79,250.00,3.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 281800Z 25003KT CAVOK 16/15 Q1011 NOSIG,M
FAPE,2026-06-28 19:00,60.80,59.00,93.79,0.00,0.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 281900Z 00000KT CAVOK 16/15 Q1011 NOSIG,M
FAPE,2026-06-28 20:00,59.00,57.20,93.74,270.00,3.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 282000Z 27003KT CAVOK 15/14 Q1012 NOSIG,M
FAPE,2026-06-28 21:00,59.00,53.60,82.26,250.00,5.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 282100Z 25005KT CAVOK 15/12 Q1013 NOSIG,M
FAPE,2026-06-28 22:00,62.60,59.00,88.01,240.00,14.00,0.00,29.91,M,6.21,M,SCT,M,M,M,1400.00,M,M,M,-RA,M,M,M,M,M,M,62.60,FAPE 282200Z 24014KT 9999 -RA SCT014 17/15 Q1013 NOSIG,M
FAPE,2026-06-28 23:00,59.00,59.00,100.00,240.00,18.00,0.00,29.91,M,5.59,M,FEW,SCT,BKN,M,700.00,1100.00,2000.00,M,-RA,M,M,M,M,M,M,59.00,FAPE 282300Z 24018KT 9000 -RA FEW007 SCT011 BKN020 15/15 Q1013 NOSIG,M
FAPE,2026-06-29 00:00,57.20,57.20,100.00,240.00,18.00,0.00,29.94,M,4.97,M,FEW,SCT,BKN,M,700.00,1200.00,2300.00,M,-RA,M,M,M,M,M,M,57.20,FAPE 290000Z 24018KT 8000 -RA FEW007 SCT012 BKN023 14/14 Q1014 NOSIG,M
FAPE,2026-06-29 01:00,57.20,55.40,93.70,250.00,18.00,0.00,29.94,M,6.21,M,FEW,SCT,M,M,1000.00,1800.00,M,M,M,M,M,M,M,M,M,57.20,FAPE 290100Z 25018KT 9999 FEW010 SCT018 14/13 Q1014 NOSIG,M
FAPE,2026-06-29 01:16,57.20,55.40,93.70,240.00,16.00,0.00,29.97,M,4.35,28.00,FEW,SCT,BKN,M,1000.00,1700.00,2300.00,M,-RA,M,M,M,M,M,M,57.20,FAPE 290116Z 24016G28KT 7000 -RA FEW010 SCT017 BKN023 14/13 Q1015 NOSIG,M
FAPE,2026-06-29 02:00,55.40,55.40,100.00,240.00,18.00,0.00,29.97,M,4.97,M,SCT,BKN,M,M,900.00,1700.00,M,M,-RA,M,M,M,M,M,M,55.40,FAPE 290200Z 24018KT 8000 -RA SCT009 BKN017 13/13 Q1015 NOSIG,M
FAPE,2026-06-29 02:35,55.40,55.40,100.00,250.00,17.00,0.00,29.97,M,5.59,M,SCT,BKN,M,M,600.00,1100.00,M,M,-DZ,M,M,M,M,M,M,55.40,FAPE 290235Z 25017KT 9000 -DZ SCT006 BKN011 13/13 Q1015 NOSIG,M
FAPE,2026-06-29 03:00,55.40,53.60,93.65,250.00,18.00,0.00,30.00,M,5.59,M,BKN,M,M,M,1100.00,M,M,M,-DZ,M,M,M,M,M,M,55.40,FAPE 290300Z 25018KT 9000 -DZ BKN011 13/12 Q1016 NOSIG,M
FAPE,2026-06-29 03:08,55.40,53.60,93.65,250.00,16.00,0.00,30.00,M,6.21,M,SCT,BKN,M,M,1600.00,4500.00,M,M,-RA,M,M,M,M,M,M,55.40,FAPE 290308Z 25016KT 9999 -RA SCT016 BKN045 13/12 Q1016 NOSIG,M
FAPE,2026-06-29 04:00,53.60,51.80,93.60,250.00,19.00,0.00,30.00,M,6.21,M,BKN,OVC,M,M,1900.00,2400.00,M,M,M,M,M,M,M,M,M,53.60,FAPE 290400Z 25019KT 9999 BKN019 OVC024 12/11 Q1016 NOSIG,M
FAPE,2026-06-29 04:23,53.60,53.60,100.00,250.00,19.00,0.00,30.03,M,5.59,M,BKN,M,M,M,1100.00,M,M,M,-RA,M,M,M,M,M,M,53.60,FAPE 290423Z 25019KT 9000 -RA BKN011 12/12 Q1017 NOSIG,M
FAPE,2026-06-29 05:00,53.60,53.60,100.00,260.00,15.00,0.00,30.03,M,6.21,M,FEW,BKN,M,M,700.00,1200.00,M,M,M,M,M,M,M,M,M,53.60,FAPE 290500Z 26015KT 9999 FEW007 BKN012 12/12 Q1017 BECMG SCT012,M
FAPE,2026-06-29 05:10,53.60,51.80,93.60,260.00,13.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,53.60,FAPE 290510Z 26013KT 9999 FEW015 12/11 Q1017 NOSIG,M
FAPE,2026-06-29 06:00,53.60,48.20,81.87,250.00,17.00,0.00,30.06,M,6.21,M,FEW,SCT,M,M,1500.00,3000.00,M,M,M,M,M,M,M,M,M,53.60,FAPE 290600Z 25017KT 9999 FEW015 SCT030 12/09 Q1018 NOSIG,M
FAPE,2026-06-29 07:00,55.40,48.20,76.67,250.00,18.00,0.00,30.09,M,6.21,M,FEW,SCT,M,M,3000.00,3700.00,M,M,M,M,M,M,M,M,M,55.40,FAPE 290700Z 25018KT 9999 FEW030 SCT037 13/09 Q1019 NOSIG,M
FAPE,2026-06-29 07:50,57.20,48.20,71.84,250.00,18.00,0.00,30.12,M,6.21,31.00,FEW,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 290750Z 25018G31KT 9999 FEW034 14/09 Q1020 NOSIG,M
FAPE,2026-06-29 08:00,57.20,48.20,71.84,250.00,21.00,0.00,30.12,M,6.21,31.00,FEW,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 290800Z 25021G31KT 9999 FEW034 14/09 Q1020 NOSIG,M
FAPE,2026-06-29 09:00,59.00,48.20,67.34,250.00,20.00,0.00,30.15,M,6.21,M,FEW,M,M,M,3200.00,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 290900Z 25020KT 9999 FEW032 15/09 Q1021 NOSIG,M
FAPE,2026-06-29 09:26,59.00,46.40,62.93,250.00,24.00,0.00,30.15,M,6.21,34.00,FEW,M,M,M,3200.00,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 290926Z 25024G34KT 9999 FEW032 15/08 Q1021 NOSIG,M
FAPE,2026-06-29 10:00,59.00,44.60,58.78,250.00,21.00,0.00,30.15,M,6.21,M,FEW,M,M,M,3200.00,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 291000Z 25021KT 9999 FEW032 15/07 Q1021 NOSIG,M
FAPE,2026-06-29 10:13,59.00,46.40,62.93,250.00,23.00,0.00,30.15,M,6.21,33.00,SCT,M,M,M,3200.00,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 291013Z 25023G33KT 9999 SCT032 15/08 Q1021 NOSIG,M
FAPE,2026-06-29 11:00,57.20,46.40,67.13,250.00,21.00,0.00,30.15,M,6.21,M,SCT,M,M,M,2600.00,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 291100Z 25021KT 9999 SCT026 14/08 Q1021 NOSIG,M
FAPE,2026-06-29 11:57,59.00,46.40,62.93,250.00,20.00,0.00,30.15,M,6.21,30.00,SCT,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 291157Z 25020G30KT 9999 SCT030 15/08 Q1021 NOSIG,M
FAPE,2026-06-29 12:00,59.00,46.40,62.93,250.00,20.00,0.00,30.15,M,6.21,30.00,SCT,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 291200Z 25020G30KT 9999 SCT030 15/08 Q1021 NOSIG,M
FAPE,2026-06-29 13:00,59.00,46.40,62.93,250.00,17.00,0.00,30.18,M,6.21,M,SCT,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 291300Z 25017KT 9999 SCT030 15/08 Q1022 NOSIG,M
FAPE,2026-06-29 13:12,59.00,44.60,58.78,260.00,15.00,0.00,30.18,M,6.21,M,SCT,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 291312Z 26015KT 9999 SCT030 15/07 Q1022 NOSIG,M
FAPE,2026-06-29 14:00,59.00,44.60,58.78,250.00,16.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 291400Z 25016KT 9999 FEW030 15/07 Q1023 NOSIG,M
FAPE,2026-06-29 15:00,57.20,42.80,58.52,250.00,15.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 291500Z 25015KT 9999 FEW035 14/06 Q1023 NOSIG,M
FAPE,2026-06-29 16:00,53.60,44.60,71.45,250.00,14.00,0.00,30.24,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,53.60,FAPE 291600Z 25014KT 9999 FEW035 12/07 Q1024 NOSIG,M
FAPE,2026-06-29 17:00,53.60,44.60,71.45,250.00,15.00,0.00,30.24,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,53.60,FAPE 291700Z 25015KT 9999 FEW040 12/07 Q1024 NOSIG,M
FAPE,2026-06-29 18:00,53.60,44.60,71.45,250.00,11.00,0.00,30.27,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,53.60,FAPE 291800Z 25011KT 9999 FEW045 12/07 Q1025 NOSIG,M
FAPE,2026-06-29 19:00,51.80,46.40,81.74,230.00,7.00,0.00,30.27,M,5.59,M,SCT,M,M,M,3000.00,M,M,M,-RA,M,M,M,M,M,M,51.80,FAPE 291900Z 23007KT 9000 -RA SCT030 11/08 Q1025 NOSIG,M
FAPE,2026-06-29 20:00,51.80,50.00,93.55,230.00,8.00,0.00,30.30,M,6.21,M,OVC,M,M,M,3100.00,M,M,M,-RA,M,M,M,M,M,M,51.80,FAPE 292000Z 23008KT 9999 -RA OVC031 11/10 Q1026 NOSIG,M
FAPE,2026-06-29 23:00,48.20,44.60,87.28,270.00,3.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,47.21,FAPE 292300Z 27003KT CAVOK 09/07 Q1025 NOSIG,M
FAPE,2026-06-30 00:00,44.60,42.80,93.35,270.00,5.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.36,FAPE 300000Z 27005KT CAVOK 07/06 Q1025 NOSIG,M
FAPE,2026-06-30 03:00,46.40,42.80,87.18,280.00,4.00,0.00,30.24,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,44.24,FAPE 300300Z 28004KT 9999 FEW030 08/06 Q1024 NOSIG,M
FAPE,2026-06-30 04:00,42.80,42.80,100.00,280.00,4.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.03,FAPE 300400Z 28004KT CAVOK 06/06 Q1024 NOSIG,M
FAPE,2026-06-30 04:19,46.40,44.60,93.40,290.00,4.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.24,FAPE 300419Z 29004KT CAVOK 08/07 Q1024 NOSIG,M
FAPE,2026-06-30 05:00,44.60,41.00,87.08,280.00,4.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.13,FAPE 300500Z 28004KT CAVOK 07/05 Q1024 NOSIG,M
FAPE,2026-06-30 06:00,44.60,42.80,93.35,290.00,2.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.60,FAPE 300600Z 29002KT CAVOK 07/06 Q1024 NOSIG,M
FAPE,2026-06-30 06:22,48.20,46.40,93.45,280.00,2.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.20,FAPE 300622Z 28002KT CAVOK 09/08 Q1024 NOSIG,M
FAPE,2026-06-30 06:41,51.80,48.20,87.47,0.00,0.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAPE 300641Z 00000KT CAVOK 11/09 Q1024 NOSIG,M
FAPE,2026-06-30 07:00,51.80,48.20,87.47,M,1.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAPE 300700Z VRB01KT CAVOK 11/09 Q1024 NOSIG,M
FAPE,2026-06-30 07:15,55.40,46.40,71.65,0.00,0.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAPE 300715Z 00000KT CAVOK 13/08 Q1024 NOSIG,M
FAPE,2026-06-30 08:00,57.20,46.40,67.13,340.00,4.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 300800Z 34004KT 310V030 CAVOK 14/08 Q1024 NOSIG,M
FAPE,2026-06-30 09:00,57.20,46.40,67.13,20.00,6.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAPE 300900Z 02006KT CAVOK 14/08 Q1023 NOSIG,M
FAPE,2026-06-30 10:00,59.00,48.20,67.34,40.00,6.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 301000Z 04006KT 020V080 CAVOK 15/09 Q1022 NOSIG,M
FAPE,2026-06-30 11:00,59.00,50.00,72.02,50.00,7.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 301100Z 05007KT CAVOK 15/10 Q1021 NOSIG,M
FAPE,2026-06-30 12:00,59.00,51.80,76.99,80.00,5.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 301200Z 08005KT 050V110 CAVOK 15/11 Q1020 NOSIG,M
FAPE,2026-06-30 13:00,60.80,51.80,72.21,70.00,7.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 301300Z 07007KT CAVOK 16/11 Q1020 NOSIG,M
FAPE,2026-06-30 14:00,60.80,51.80,72.21,60.00,7.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 301400Z 06007KT CAVOK 16/11 Q1019 NOSIG,M
FAPE,2026-06-30 15:00,60.80,51.80,72.21,60.00,5.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 301500Z 06005KT CAVOK 16/11 Q1019 NOSIG,M
FAPE,2026-06-30 16:00,60.80,53.60,77.15,50.00,4.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 301600Z 05004KT CAVOK 16/12 Q1019 NOSIG,M
FAPE,2026-06-30 17:00,60.80,55.40,82.38,50.00,5.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 301700Z 05005KT CAVOK 16/13 Q1019 NOSIG,M
FAPE,2026-06-30 18:00,60.80,55.40,82.38,40.00,8.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 301800Z 04008KT CAVOK 16/13 Q1019 NOSIG,M
FAPE,2026-06-30 19:00,59.00,55.40,87.84,350.00,3.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 301900Z 35003KT CAVOK 15/13 Q1019 NOSIG,M
FAPE,2026-06-30 21:00,53.60,51.80,93.60,290.00,5.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FAPE 302100Z 29005KT CAVOK 12/11 Q1019 NOSIG,M
FAPE,2026-06-30 22:00,51.80,50.00,93.55,280.00,4.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAPE 302200Z 28004KT CAVOK 11/10 Q1019 NOSIG,M
FAPE,2026-07-01 00:00,48.20,48.20,100.00,220.00,6.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.04,FAPE 010000Z 22006KT CAVOK 09/09 Q1018 NOSIG,M
FAPE,2026-07-01 02:00,50.00,48.20,93.50,230.00,6.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAPE 010200Z 23006KT CAVOK 10/09 Q1017 NOSIG,M
FAPE,2026-07-01 03:00,48.20,44.60,87.28,250.00,6.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.04,FAPE 010300Z 25006KT CAVOK 09/07 Q1016 NOSIG,M
FAPE,2026-07-01 04:00,50.00,46.40,87.37,230.00,5.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAPE 010400Z 23005KT CAVOK 10/08 Q1016 NOSIG,M
FAPE,2026-07-01 05:00,46.40,44.60,93.40,230.00,6.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.87,FAPE 010500Z 23006KT CAVOK 08/07 Q1016 NOSIG,M
FAPE,2026-07-01 05:27,50.00,46.40,87.37,250.00,5.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAPE 010527Z 25005KT CAVOK 10/08 Q1016 NOSIG,M
FAPE,2026-07-01 06:00,48.20,46.40,93.45,M,2.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.20,FAPE 010600Z VRB02KT CAVOK 09/08 Q1016 NOSIG,M
FAPE,2026-07-01 06:29,51.80,50.00,93.55,310.00,3.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAPE 010629Z 31003KT CAVOK 11/10 Q1017 NOSIG,M
FAPE,2026-07-01 07:00,53.60,50.00,87.56,280.00,4.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FAPE 010700Z 28004KT CAVOK 12/10 Q1017 NOSIG,M
FAPE,2026-07-01 07:54,59.00,53.60,82.26,270.00,3.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 010754Z 27003KT CAVOK 15/12 Q1017 NOSIG,M
FAPE,2026-07-01 08:00,59.00,53.60,82.26,270.00,3.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAPE 010800Z 27003KT CAVOK 15/12 Q1017 NOSIG,M
FAPE,2026-07-01 08:25,62.60,55.40,77.31,230.00,7.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FAPE 010825Z 23007KT CAVOK 17/13 Q1016 NOSIG,M
FAPE,2026-07-01 09:00,60.80,53.60,77.15,220.00,9.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAPE 010900Z 22009KT CAVOK 16/12 Q1015 NOSIG,M
FAPE,2026-07-01 10:00,60.80,53.60,77.15,240.00,6.00,0.00,30.00,M,6.21,M,BKN,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,60.80,COR FAPE 011000Z 24006KT 9999 BKN030 16/12 Q1016 NOSIG,M
FAPE,2026-07-01 11:00,62.60,53.60,72.40,230.00,6.00,0.00,29.97,M,6.21,M,SCT,BKN,M,M,3000.00,4500.00,M,M,M,M,M,M,M,M,M,62.60,FAPE 011100Z 23006KT 9999 SCT030 BKN045 17/12 Q1015 NOSIG,M
FAPE,2026-07-01 12:00,60.80,53.60,77.15,220.00,6.00,0.00,29.91,M,6.21,M,FEW,BKN,M,M,3500.00,4300.00,M,M,M,M,M,M,M,M,M,60.80,FAPE 011200Z 22006KT 190V250 9999 FEW035 BKN043 16/12 Q1013 NOSIG,M
FAPE,2026-07-01 13:00,60.80,55.40,82.38,220.00,8.00,0.00,29.91,M,6.21,M,SCT,BKN,M,M,3300.00,4500.00,M,M,M,M,M,M,M,M,M,60.80,FAPE 011300Z 22008KT 9999 SCT033 BKN045 16/13 Q1013 NOSIG,M
FAPE,2026-07-01 14:00,59.00,57.20,93.74,250.00,9.00,0.00,29.91,M,4.97,M,FEW,SCT,BKN,M,2300.00,3000.00,4800.00,M,-RA,M,M,M,M,M,M,59.00,FAPE 011400Z 25009KT 8000 -RA FEW023 SCT030 BKN048 15/14 Q1013 TEMPO 4500 SHRA BKN015,M
FAPE,2026-07-01 15:00,59.00,59.00,100.00,240.00,7.00,0.00,29.91,M,6.21,M,SCT,BKN,M,M,2700.00,4500.00,M,M,M,M,M,M,M,M,M,59.00,FAPE 011500Z 24007KT 9999 SCT027 BKN045 15/15 Q1013 NOSIG,M
FAPE,2026-07-01 16:00,59.00,59.00,100.00,200.00,5.00,0.00,29.91,M,6.21,M,FEW,BKN,BKN,M,500.00,3000.00,4500.00,M,M,M,M,M,M,M,M,59.00,FAPE 011600Z 20005KT 170V230 9999 FEW005 BKN030 BKN045 15/15 Q1013 TEMPO 4500 -RA BKN005,M
FAPE,2026-07-01 17:00,57.20,57.20,100.00,230.00,5.00,0.00,29.88,M,6.21,M,SCT,BKN,M,M,3200.00,4400.00,M,M,M,M,M,M,M,M,M,57.20,FAPE 011700Z 23005KT 9999 SCT032 BKN044 14/14 Q1012 NOSIG,M
FAPE,2026-07-01 18:00,57.20,57.20,100.00,240.00,7.00,0.00,29.91,M,6.21,M,BKN,M,M,M,3500.00,M,M,M,-RA,M,M,M,M,M,M,57.20,FAPE 011800Z 24007KT 9999 -RA BKN035 14/14 Q1013 NOSIG,M
